,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
637,32,15,1.4,12,35,1,0.0,0,16,63,3,67,23,3.7,3,6,26,Rick Nash,9,5.0,38,RW,0,1,11.8,195,New York Rangers,1103,16:28
638,23,23,1.2,16,27,456,52.0,494,10,23,2,56,14,3.0,7,4,16,Mika Zibanejad,9,4.2,37,C,0,0,11.8,119,New York Rangers,956,17:04
639,29,23,3.9,21,88,1,0.0,0,8,164,2,80,11,2.9,1,3,35,Nick Holden,13,6.8,34,D,1,0,13.1,84,New York Rangers,1649,20:37
640,23,11,0.4,8,37,5,28.6,2,11,64,6,80,16,1.7,3,5,26,Jimmy Vesey,-13,2.2,27,LW,0,0,13.8,116,New York Rangers,1091,13:38
641,25,15,1.1,15,44,27,38.6,17,6,99,1,68,6,0.4,0,0,16,Jesper Fast,6,1.5,21,RW,0,0,10.7,56,New York Rangers,938,13:48
642,21,12,0.7,10,8,6,14.3,1,7,17,0,41,8,1.6,2,1,13,Pavel Buchnevich,6,2.3,20,RW,0,0,14.5,55,New York Rangers,544,13:16
643,25,12,0.7,11,36,276,52.0,299,8,94,1,65,8,1.1,1,0,32,Oscar Lindberg,2,1.8,20,C,0,0,9.3,86,New York Rangers,704,10:50
644,25,10,0.3,6,20,103,57.6,140,3,41,3,60,8,0.8,4,5,25,Brandon Pirri,-8,1.1,18,RW,0,0,8.3,96,New York Rangers,737,12:17
645,32,11,2.7,10,166,0,,0,3,107,3,63,4,0.6,0,0,16,Dan Girardi,8,3.3,15,D,1,1,7.1,56,New York Rangers,1203,19:06
646,32,11,2.2,9,123,0,,0,3,135,0,60,3,0.6,1,0,31,Kevin Klein,5,2.8,14,D,1,0,5.6,54,New York Rangers,1058,17:38
647,24,9,1.1,8,27,0,,0,1,22,0,31,2,0.8,1,1,17,Adam Clendening,3,1.9,11,D,0,0,5.3,38,New York Rangers,490,15:49
648,30,7,3.1,6,97,1,0.0,0,3,89,0,72,3,-0.3,0,0,34,Marc Staal,9,2.8,10,D,1,0,4.3,70,New York Rangers,1381,19:11
649,24,3,0.0,3,6,0,,0,3,18,1,27,6,0.9,0,3,4,Matt Puempel,-6,0.9,9,LW,0,0,18.8,32,New York Rangers,274,10:10
650,27,3,0.8,3,27,0,,0,1,16,0,18,1,0.1,0,0,29,Brendan Smith,2,0.9,4,D,0,0,4.3,23,New York Rangers,363,20:10
651,33,1,0.1,1,4,0,100.0,2,1,37,0,11,1,0.0,0,0,17,Tanner Glass,0,0.1,2,LW,0,0,12.5,8,New York Rangers,120,10:55
652,26,1,0.1,1,6,29,50.8,30,1,21,0,12,1,0.0,0,0,6,Josh Jooris,1,0.2,2,RW,0,0,9.1,11,New York Rangers,103,8:36
653,28,1,0.1,1,9,0,,0,1,23,0,10,1,0.2,0,0,2,Steven Kampfer,-1,0.3,2,D,0,0,10.0,10,New York Rangers,129,12:54
654,25,2,0.0,1,5,48,40.0,32,0,19,0,16,0,-0.2,1,0,2,Marek Hrivik,-3,-0.2,2,LW,0,0,0.0,15,New York Rangers,167,10:25
655,34,1,0.0,1,0,0,,0,0,0,0,57,0,0.0,0,0,0,Henrik Lundqvist,0,9.1,1,G,0,0,,0,New York Rangers,3240,56:51
656,27,1,0.0,0,0,0,,0,0,0,0,30,0,0.0,1,0,0,Antti Raanta,0,5.4,1,G,0,0,,0,New York Rangers,1617,53:55
657,25,0,-0.1,0,0,1,0.0,0,0,2,0,2,0,-0.1,0,0,0,Taylor Beck,-2,-0.1,0,LW,0,0,0.0,5,New York Rangers,26,13:12
658,25,0,0.0,0,,,,,0,0,0,2,0,0.0,0,0,0,Magnus Hellberg,0,0.2,0,G,0,0,,0,New York Rangers,79,39:16
659,23,0,0.0,0,2,0,,0,0,7,0,7,0,-0.2,0,0,0,Nicklas Jensen,-2,-0.2,0,RW,0,0,0.0,8,New York Rangers,65,9:13
660,24,0,0.0,0,0,0,,0,0,2,0,1,0,0.0,0,0,4,Dylan McIlrath,0,0.0,0,D,0,0,,0,New York Rangers,9,9:14
661,23,0,0.0,0,1,7,30.0,3,0,0,0,1,0,0.0,0,0,0,Boo Nieves,-1,-0.1,0,C,0,0,,0,New York Rangers,12,11:44
662,26,54,5.7,29,201,0,,0,13,67,5,77,17,7.2,23,4,28,Erik Karlsson,10,12.9,71,D,2,0,7.8,218,Ottawa Senators,2066,26:50
663,27,35,2.2,22,21,9,57.1,12,13,41,8,74,26,6.0,13,13,51,Mike Hoffman,17,8.3,61,LW,0,0,11.6,224,Ottawa Senators,1302,17:36
664,27,28,1.7,17,61,575,53.1,650,21,21,6,78,27,4.9,11,6,47,Kyle Turris,-3,6.5,55,C,0,0,14.6,185,Ottawa Senators,1521,19:30
665,24,32,2.1,24,53,15,40.0,10,16,43,5,71,22,4.8,8,6,25,Mark Stone,12,6.8,54,RW,0,0,16.4,134,Ottawa Senators,1318,18:34
666,29,25,2.2,21,24,613,50.0,612,11,92,3,81,14,1.9,4,3,24,Derick Brassard,12,4.1,39,C,0,0,7.2,195,Ottawa Senators,1408,17:23
667,24,21,2.1,19,79,460,54.8,558,12,161,2,82,12,1.3,0,0,24,Jean-Gabriel Pageau,13,3.4,33,C,2,0,7.1,169,Ottawa Senators,1323,16:08
668,28,16,1.7,16,38,292,52.1,317,11,140,1,74,16,1.9,0,1,61,Zack Smith,6,3.6,32,C,0,4,11.7,137,Ottawa Senators,1212,16:23
669,24,18,1.7,16,21,21,30.0,9,12,71,1,81,14,1.8,2,1,30,Ryan Dzingel,7,3.5,32,LW,0,1,11.4,123,Ottawa Senators,1165,14:23
670,31,21,3.9,9,156,0,,0,4,132,2,81,9,2.0,12,4,100,Dion Phaneuf,-6,5.9,30,D,0,1,5.8,156,Ottawa Senators,1866,23:02
671,29,12,1.0,9,36,3,66.7,6,11,109,0,62,13,1.5,3,2,24,Bobby Ryan,-3,2.5,25,RW,0,0,11.7,111,Ottawa Senators,963,15:32
672,29,14,1.9,12,89,28,42.9,21,9,46,1,82,9,0.0,0,0,16,Tom Pyatt,9,1.8,23,LW,2,0,9.5,95,Ottawa Senators,1281,15:38
673,27,12,3.1,8,68,0,,0,4,68,1,76,5,1.1,4,1,46,Chris Wideman,7,4.2,17,D,0,0,4.1,123,Ottawa Senators,1061,13:58
674,23,15,3.4,12,159,0,100.0,1,2,111,0,79,2,-0.2,1,0,20,Cody Ceci,-11,3.2,17,D,2,0,1.4,143,Ottawa Senators,1833,23:12
675,36,7,0.4,7,48,278,44.5,223,4,71,2,82,5,-0.9,0,0,23,Chris Kelly,-17,-0.4,12,C,0,1,5.9,85,Ottawa Senators,979,11:56
676,31,12,4.2,12,77,0,,0,0,164,0,68,0,-0.4,0,0,24,Marc Methot,13,3.9,12,D,0,0,0.0,69,Ottawa Senators,1348,19:49
677,35,5,0.6,5,14,3,62.5,5,5,24,1,20,6,1.1,0,1,9,Alexandre Burrows,6,1.7,11,LW,0,0,20.7,29,Ottawa Senators,276,13:47
678,24,8,1.4,7,24,0,,0,3,55,0,33,3,1.0,0,0,4,Fredrik Claesson,5,2.4,11,D,1,0,12.0,25,Ottawa Senators,434,13:08
679,31,2,0.2,1,12,0,,0,1,21,0,18,2,0.0,1,1,8,Viktor Stalberg,-3,0.1,4,LW,0,0,6.7,30,Ottawa Senators,248,13:48
680,28,2,0.1,2,24,61,46.0,52,2,64,0,36,2,-0.4,0,0,12,Tommy Wingels,-9,-0.4,4,C,0,0,5.1,39,Ottawa Senators,395,10:58
681,37,3,0.0,3,20,0,,0,1,108,0,53,1,-0.6,0,0,63,Chris Neil,-11,-0.6,4,RW,0,0,2.4,42,Ottawa Senators,401,7:34
682,27,2,2.0,2,90,0,100.0,1,1,364,0,70,1,-0.8,0,0,154,Mark Borowiecki,-3,1.3,3,D,0,0,2.0,50,Ottawa Senators,981,14:01
683,35,1,0.0,0,0,0,,0,0,0,0,40,0,0.0,1,0,0,Craig Anderson,0,9.2,1,G,0,0,,0,Ottawa Senators,2421,60:32
684,21,1,-0.1,1,16,47,37.3,28,0,57,0,33,0,-0.7,0,0,4,Curtis Lazar,-10,-0.8,1,RW,0,0,0.0,24,Ottawa Senators,291,8:49
685,25,0,0.0,0,4,1,0.0,0,0,4,0,7,0,-0.2,0,0,0,Casey Bailey,-1,-0.1,0,RW,0,0,0.0,10,Ottawa Senators,56,8:00
686,30,0,0.0,0,0,0,,0,0,6,0,2,0,0.0,0,0,4,Mike Blunden,0,0.0,0,RW,0,0,0.0,1,Ottawa Senators,16,8:07
687,20,0,-0.2,0,0,0,,0,0,1,0,1,0,0.0,0,0,0,Thomas Chabot,-2,-0.2,0,D,0,0,0.0,1,Ottawa Senators,7,7:09
688,26,0,0.0,0,0,0,,0,0,0,0,40,0,0.0,0,0,4,Mike Condon,0,6.7,0,G,0,0,,0,Ottawa Senators,2304,57:37
689,27,0,0.0,0,2,1,66.7,2,0,2,0,3,0,-0.1,0,0,6,Christopher Didomenico,0,-0.1,0,RW,0,0,0.0,5,Ottawa Senators,33,11:01
690,22,0,0.0,0,0,0,,0,0,0,0,1,0,0.0,0,0,0,Chris Driedger,0,-0.2,0,G,0,0,,0,Ottawa Senators,40,40:00
691,21,0,-0.1,0,0,0,,0,0,18,0,5,0,-0.1,0,0,2,Andreas Englund,-3,-0.2,0,D,0,0,0.0,3,Ottawa Senators,53,10:38
692,28,0,0.0,0,0,0,,0,0,0,0,6,0,0.0,0,0,0,Andrew Hammond,0,-0.3,0,G,0,0,,0,Ottawa Senators,206,34:17
693,22,0,0.2,0,3,0,,0,0,5,0,6,0,-0.1,0,0,0,Ben Harpur,-1,0.0,0,D,0,0,0.0,3,Ottawa Senators,107,17:48
694,25,0,0.0,0,2,0,,0,0,6,0,3,0,-0.1,0,0,0,Jyrki Jokipakka,-1,0.0,0,D,0,0,,0,Ottawa Senators,43,14:28
695,31,0,0.0,0,1,1,0.0,0,0,4,0,4,0,-0.2,0,0,0,Clarke MacArthur,-1,-0.1,0,LW,0,0,0.0,5,Ottawa Senators,54,13:29
696,24,0,-0.1,0,1,9,62.5,15,0,13,0,7,0,-0.1,0,0,0,Max McCormick,-3,-0.2,0,RW,0,0,0.0,7,Ottawa Senators,47,6:46
697,21,0,-0.1,0,0,8,38.5,5,0,3,0,1,0,0.0,0,0,0,Nick Paul,-2,-0.1,0,LW,0,0,0.0,4,Ottawa Senators,16,16:29
698,24,0,-0.1,0,6,1,0.0,0,0,10,0,13,0,-0.3,0,0,7,Matt Puempel,-5,-0.4,0,LW,0,0,0.0,12,Ottawa Senators,111,8:34
699,25,0,0.0,0,0,0,,0,0,9,0,4,0,-0.1,0,0,2,Buddy Robinson,0,0.0,0,RW,0,0,0.0,4,Ottawa Senators,28,6:57
700,26,0,-0.1,0,1,12,55.6,15,0,3,0,7,0,-0.2,0,0,2,Phil Varone,-3,-0.2,0,C,0,0,0.0,1,Ottawa Senators,56,7:59
701,20,0,0.0,0,1,14,33.3,7,0,0,0,2,0,-0.1,0,0,0,Colin White,0,0.0,0,C,0,0,0.0,1,Ottawa Senators,27,13:43
702,27,41,1.0,23,22,11,21.4,3,15,30,3,82,20,4.6,18,5,56,Jakub Voracek,-24,5.6,61,RW,0,0,7.9,253,Philadelphia Flyers,1565,19:05
703,29,44,1.4,17,28,771,55.9,977,9,68,3,82,14,3.6,26,5,38,Claude Giroux,-15,4.9,58,C,1,0,7.0,199,Philadelphia Flyers,1568,19:07
704,25,30,1.2,19,42,262,47.0,232,8,189,7,79,25,4.9,11,17,38,Brayden Schenn,-13,6.2,55,C,0,0,14.0,178,Philadelphia Flyers,1407,17:48
705,28,23,1.2,14,60,9,47.1,8,13,162,4,82,31,5.1,9,16,122,Wayne Simmonds,-18,6.3,54,RW,0,2,13.8,224,Philadelphia Flyers,1556,18:58
706,23,32,2.0,11,94,0,,0,5,43,1,76,7,3.2,21,2,32,Shayne Gostisbehere,-21,5.2,39,D,0,0,3.5,198,Philadelphia Flyers,1489,19:36
707,24,20,2.0,17,35,479,55.1,587,14,41,2,66,14,1.9,2,0,33,Sean Couturier,12,3.9,34,C,1,0,11.7,120,Philadelphia Flyers,1217,18:27
708,20,24,3.9,19,166,0,,0,6,111,1,82,6,1.7,5,0,34,Ivan Provorov,-7,5.7,30,D,0,0,3.7,161,Philadelphia Flyers,1802,21:59
709,19,17,1.2,16,26,5,0.0,0,8,92,0,70,11,1.6,1,3,49,Travis Konecny,-2,2.7,28,C,0,0,8.3,133,Philadelphia Flyers,986,14:05
710,26,17,3.9,16,124,0,,0,6,280,0,67,6,1.6,1,0,93,Radko Gudas,8,5.5,23,D,0,0,5.3,113,Philadelphia Flyers,1293,19:18
711,39,16,1.5,9,58,0,,0,4,25,1,49,5,1.7,7,1,22,Mark Streit,-10,3.2,21,D,0,0,5.7,88,Philadelphia Flyers,950,19:23
712,30,9,1.2,9,32,10,33.3,5,7,95,2,63,10,0.8,0,2,8,Matt Read,3,2.0,19,RW,0,1,10.9,92,Philadelphia Flyers,869,13:48
713,26,12,2.1,10,85,1,0.0,0,6,173,0,51,6,1.4,1,0,28,Michael Del Zotto,-5,3.5,18,D,1,0,6.5,92,Philadelphia Flyers,995,19:30
714,30,16,3.3,15,151,0,,0,2,39,0,73,2,0.4,0,0,26,Andrew MacDonald,-5,3.7,18,D,1,0,3.1,65,Philadelphia Flyers,1468,20:06
715,23,10,0.7,9,24,128,41.0,89,5,61,0,60,6,0.4,1,1,31,Nick Cousins,-6,1.1,16,C,0,0,6.1,99,Philadelphia Flyers,720,12:00
716,28,7,1.1,6,24,0,100.0,3,7,135,2,64,8,0.2,1,1,39,Dale Weise,1,1.3,15,RW,0,0,8.5,94,Philadelphia Flyers,824,12:53
717,29,9,1.0,9,60,20,54.5,24,6,114,0,81,6,-0.3,0,0,16,Chris VandeVelde,-5,0.7,15,C,0,0,8.7,69,Philadelphia Flyers,936,11:34
718,24,4,0.6,4,8,14,50.0,14,7,7,1,23,8,1.3,0,1,10,Jordan Weal,5,1.9,12,C,0,0,16.3,49,Philadelphia Flyers,329,14:19
719,26,9,1.9,9,79,1,0.0,0,2,121,1,65,3,0.2,0,0,83,Brandon Manning,-12,2.1,12,D,0,1,3.6,84,Philadelphia Flyers,1174,18:03
720,28,3,0.6,3,22,7,30.0,3,8,91,3,52,8,0.2,0,0,20,Michael Raffl,-7,0.7,11,LW,0,0,12.7,63,Philadelphia Flyers,690,13:16
721,32,3,0.3,3,11,112,52.9,126,5,5,0,20,5,0.5,0,0,2,Valtteri Filppula,-2,0.8,8,C,0,0,21.7,23,Philadelphia Flyers,343,17:08
722,31,4,1.3,3,70,429,48.3,400,4,73,0,82,4,-1.7,0,0,20,Pierre-Edouard Bellemare,-1,-0.4,8,LW,1,0,4.4,90,Philadelphia Flyers,1064,12:58
723,25,2,0.5,2,16,6,14.3,1,4,28,1,47,4,-0.2,0,0,8,Roman Lyubimov,-2,0.3,6,LW,0,0,9.8,41,Philadelphia Flyers,450,9:35
724,34,4,1.2,4,61,0,,0,0,45,0,28,0,-0.1,0,0,10,Nick Schultz,1,1.1,4,D,0,0,0.0,25,Philadelphia Flyers,427,15:15
725,22,1,0.1,1,0,1,0.0,0,1,7,0,10,1,0.1,0,0,4,Taylor Leier,-1,0.1,2,LW,0,0,14.3,7,Philadelphia Flyers,91,9:04
726,33,0,-0.1,0,7,38,55.8,48,1,4,0,13,1,-0.1,0,0,2,Boyd Gordon,-5,-0.2,1,C,0,0,12.5,8,Philadelphia Flyers,106,8:11
727,32,0,0.1,0,0,1,0.0,0,1,9,0,3,1,0.1,0,0,0,Colin McDonald,1,0.2,1,C,0,0,20.0,5,Philadelphia Flyers,27,9:01
728,28,1,0.0,1,0,0,,0,0,0,0,58,0,0.0,0,0,0,Steve Mason,0,8.2,1,G,0,0,,0,Philadelphia Flyers,3225,55:36
729,21,0,0.1,0,3,0,,0,0,4,0,1,0,0.0,0,0,0,Robert Hagg,0,0.0,0,D,0,0,0.0,5,Philadelphia Flyers,21,21:19
730,22,0,0.0,0,0,9,55.0,11,0,3,0,2,0,-0.1,0,0,0,Scott Laughton,0,0.0,0,C,0,0,0.0,4,Philadelphia Flyers,20,10:15
731,21,0,0.0,0,0,0,,0,0,7,0,1,0,0.0,0,0,0,Samuel Morin,0,0.0,0,D,0,0,0.0,2,Philadelphia Flyers,18,17:47
732,28,0,0.0,0,0,0,,0,0,0,0,28,0,0.0,0,0,2,Michal Neuvirth,0,1.9,0,G,0,0,,0,Philadelphia Flyers,1364,48:42
733,23,0,0.0,0,0,0,,0,0,0,0,7,0,0.0,0,0,0,Anthony Stolarz,0,1.4,0,G,0,0,,0,Philadelphia Flyers,376,53:44
734,23,0,0.0,0,1,4,66.7,8,0,1,0,2,0,0.0,0,0,0,Mike Vecchione,-1,-0.1,0,RW,0,0,0.0,1,Philadelphia Flyers,17,8:30
735,29,45,1.7,34,27,906,48.2,842,30,80,5,75,44,10.5,11,14,24,Sidney Crosby,17,12.3,89,C,0,0,17.3,255,Pittsburgh Penguins,1491,19:53
736,30,39,1.6,27,25,481,43.1,365,22,40,6,62,33,8.4,12,11,77,Evgeni Malkin,18,9.9,72,C,0,0,17.3,191,Pittsburgh Penguins,1154,18:37
737,29,47,1.1,25,15,10,33.3,5,15,12,4,82,23,6.1,22,8,20,Phil Kessel,3,7.3,70,RW,0,0,10.0,229,Pittsburgh Penguins,1471,17:56
738,24,30,1.7,27,23,0,,0,21,29,6,61,23,5.7,3,2,22,Conor Sheary,24,7.3,53,LW,0,0,14.9,154,Pittsburgh Penguins,972,15:56
739,26,39,4.2,22,116,0,,0,9,67,1,78,12,5.0,17,3,34,Justin Schultz,27,9.2,51,D,0,0,7.8,154,Pittsburgh Penguins,1595,20:27
740,30,23,1.4,16,62,8,27.3,3,11,227,6,70,21,4.0,7,10,28,Patric Hornqvist,16,5.5,44,RW,0,0,9.4,223,Pittsburgh Penguins,1117,15:57
741,28,19,0.7,14,99,631,48.0,582,11,60,1,80,18,2.3,5,6,16,Nick Bonino,-5,3.0,37,C,0,1,12.7,142,Pittsburgh Penguins,1332,16:39
742,29,29,1.5,16,70,0,,0,3,70,2,41,5,3.0,12,2,32,Kris Letang,2,4.5,34,D,1,0,4.1,122,Pittsburgh Penguins,1046,25:31
743,22,17,0.7,15,18,8,50.0,8,15,61,0,40,16,3.6,2,1,10,Jake Guentzel,7,4.4,33,C,0,0,19.8,81,Pittsburgh Penguins,635,15:53
744,40,18,0.9,16,27,419,51.2,440,9,36,2,72,13,2.0,2,2,30,Matt Cullen,4,2.9,31,C,0,2,14.0,93,Pittsburgh Penguins,1002,13:55
745,37,20,0.8,15,28,10,23.1,3,9,216,3,71,9,1.1,5,0,36,Chris Kunitz,0,1.9,29,LW,0,0,6.7,134,Pittsburgh Penguins,1101,15:31
746,24,13,0.7,12,29,3,40.0,2,15,101,1,57,15,2.6,0,0,8,Bryan Rust,4,3.3,28,RW,1,0,13.6,110,Pittsburgh Penguins,777,13:38
747,24,18,0.6,18,31,0,100.0,3,8,167,1,78,8,1.4,0,0,32,Scott Wilson,0,2.0,26,LW,0,0,6.3,127,Pittsburgh Penguins,854,10:57
748,27,21,4.2,20,194,0,,0,5,164,1,81,5,1.4,1,0,72,Ian Cole,26,5.6,26,D,0,0,5.6,89,Pittsburgh Penguins,1605,19:49
749,28,16,1.1,15,24,3,50.0,3,6,66,2,61,6,0.4,0,0,16,Carl Hagelin,10,1.5,22,LW,1,0,4.7,128,Pittsburgh Penguins,945,15:29
750,33,14,2.0,10,83,0,,0,4,29,0,56,5,1.2,3,1,37,Trevor Daley,7,3.2,19,D,1,0,6.0,84,Pittsburgh Penguins,1141,20:23
751,25,12,0.8,11,42,2,50.0,2,3,112,0,57,4,0.5,0,0,18,Tom Kuhnhackl,8,1.3,16,RW,1,1,8.2,49,Pittsburgh Penguins,607,10:39
752,25,14,1.8,10,99,0,,0,1,113,0,70,1,0.0,4,0,14,Brian Dumoulin,0,1.7,15,D,0,0,1.3,78,Pittsburgh Penguins,1438,20:33
753,31,5,0.5,5,34,76,49.7,75,6,78,3,52,6,0.3,0,0,14,Eric Fehr,3,0.8,11,C,0,0,9.8,61,Pittsburgh Penguins,568,10:56
754,26,8,1.5,5,26,0,,0,2,36,0,34,2,0.6,3,0,8,Chad Ruhwedel,9,2.1,10,D,0,0,4.4,45,Pittsburgh Penguins,589,17:20
755,27,4,0.3,4,15,103,48.0,95,3,64,1,27,3,0.3,0,0,4,Carter Rowney,2,0.6,7,RW,0,0,12.5,24,Pittsburgh Penguins,296,10:58
756,22,6,2.6,6,102,0,,0,1,72,0,55,1,-0.4,0,0,12,Olli Maatta,17,2.3,7,D,0,0,1.5,66,Pittsburgh Penguins,994,18:04
757,39,5,0.2,0,34,0,,0,1,13,1,19,1,0.4,5,0,6,Mark Streit,-2,0.6,6,D,0,0,3.8,26,Pittsburgh Penguins,325,17:06
758,26,3,0.3,3,10,0,,0,1,23,0,12,1,0.4,0,0,13,Cameron Gaunce,1,0.6,4,D,0,0,12.5,8,Pittsburgh Penguins,150,12:31
759,24,0,0.2,0,2,1,0.0,0,2,28,0,10,3,0.4,0,0,4,Josh Archibald,3,0.6,3,RW,0,1,27.3,11,Pittsburgh Penguins,109,10:52
760,35,3,1.1,2,28,0,,0,0,14,0,16,0,-0.1,0,0,4,Ron Hainsey,8,1.0,3,D,1,0,0.0,9,Pittsburgh Penguins,336,21:00
761,22,2,0.0,1,0,0,,0,0,0,0,49,0,0.0,1,0,0,Matt Murray,0,10.3,2,G,0,0,,0,Pittsburgh Penguins,2766,56:27
762,29,2,0.0,2,2,0,,0,0,19,0,13,0,0.0,0,0,48,Tom Sestito,0,0.1,2,LW,0,0,0.0,3,Pittsburgh Penguins,72,5:32
763,30,1,0.4,1,19,0,,0,0,20,0,11,0,-0.1,0,0,24,Steven Oleksy,2,0.3,1,D,0,0,0.0,11,Pittsburgh Penguins,151,13:42
764,22,1,0.0,1,0,0,,0,0,2,0,2,0,0.0,0,0,0,Dominik Simon,-1,0.0,1,C,0,0,0.0,2,Pittsburgh Penguins,26,13:03
765,26,1,-0.1,1,12,0,,0,0,3,0,7,0,0.0,0,0,6,David Warsofsky,-3,-0.1,1,D,0,0,0.0,14,Pittsburgh Penguins,110,15:44
766,26,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Mike Condon,0,0.1,0,G,0,0,,0,Pittsburgh Penguins,20,20:00
767,23,0,-0.1,0,0,0,,0,0,2,0,2,0,0.0,0,0,2,Frank Corrado,-1,-0.1,0,D,0,0,0.0,1,Pittsburgh Penguins,15,7:33
768,22,0,0.0,0,0,1,50.0,1,0,3,0,1,0,0.0,0,0,2,Jean-Sebastien Dea,0,0.0,0,C,0,0,0.0,1,Pittsburgh Penguins,11,11:18
769,32,0,0.0,0,0,0,,0,0,1,0,38,0,0.0,0,0,6,Marc-Andre Fleury,0,6.4,0,G,0,0,,0,Pittsburgh Penguins,2125,55:56
770,21,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Tristan Jarry,0,0.0,0,G,0,0,,0,Pittsburgh Penguins,59,58:45
771,30,0,0.0,0,1,12,36.8,7,0,5,0,2,0,-0.1,0,0,0,Kevin Porter,-1,-0.1,0,C,0,0,,0,Pittsburgh Penguins,23,11:15
772,23,0,-0.1,0,8,0,,0,0,14,0,11,0,-0.2,0,0,4,Derrick Pouliot,-4,-0.3,0,D,0,0,0.0,11,Pittsburgh Penguins,164,14:53
773,22,0,-0.1,0,2,28,36.4,16,0,13,0,10,0,-0.3,0,0,2,Oskar Sundqvist,-4,-0.4,0,C,0,0,0.0,9,Pittsburgh Penguins,92,9:10
774,31,47,6.4,29,142,0,,0,21,69,6,82,29,8.9,17,8,40,Brent Burns,19,15.3,76,D,1,0,9.1,320,San Jose Sharks,2039,24:52
775,32,39,2.4,24,73,407,52.4,448,21,130,7,81,29,6.3,15,7,34,Joe Pavelski,11,8.7,68,C,0,1,12.4,233,San Jose Sharks,1549,19:07
776,27,27,2.1,22,65,453,39.6,297,14,57,3,73,25,4.8,4,11,12,Logan Couture,11,6.9,52,C,1,0,14.4,174,San Jose Sharks,1285,17:36
777,37,43,2.1,25,31,362,50.8,374,6,52,0,79,7,2.2,18,1,51,Joe Thornton,7,4.3,50,C,0,0,8.6,81,San Jose Sharks,1427,18:04
778,37,19,1.9,10,32,99,53.7,115,20,82,6,82,27,4.0,9,7,28,Patrick Marleau,4,6.0,46,LW,0,0,14.2,190,San Jose Sharks,1407,17:09
779,36,19,1.5,17,56,233,48.8,222,7,61,2,78,10,0.8,2,1,30,Joel Ward,-2,2.2,29,RW,0,2,9.5,105,San Jose Sharks,1244,15:57
780,29,22,4.1,15,144,0,,0,5,18,2,75,6,1.7,6,1,35,Marc-Edouard Vlasic,4,5.8,28,D,1,0,4.2,144,San Jose Sharks,1593,21:14
781,27,16,1.5,15,34,13,27.8,5,9,71,2,81,10,0.7,1,0,10,Mikkel Boedker,0,2.1,26,LW,0,1,8.2,122,San Jose Sharks,1162,14:21
782,35,22,4.5,22,124,0,,0,4,41,1,81,4,1.3,0,0,20,Paul Martin,10,5.8,26,D,0,0,7.0,57,San Jose Sharks,1557,19:14
783,22,12,1.5,11,44,424,48.5,399,9,50,2,80,11,0.4,0,1,6,Chris Tierney,0,1.9,23,C,1,1,12.2,90,San Jose Sharks,1168,14:36
784,26,11,1.4,11,59,5,16.7,1,9,67,1,67,11,1.2,0,0,22,Melker Karlsson,7,2.6,22,C,0,2,15.1,73,San Jose Sharks,858,12:48
785,23,12,0.7,11,42,229,51.7,245,9,76,4,49,10,1.1,1,1,14,Tomas Hertl,-8,1.9,22,C,0,0,10.0,100,San Jose Sharks,844,17:13
786,21,12,1.3,10,14,2,50.0,2,8,19,2,55,8,1.0,2,0,22,Kevin Labanc,9,2.3,20,RW,0,0,11.4,70,San Jose Sharks,752,13:41
787,29,16,2.8,14,112,0,,0,1,35,1,62,2,0.9,2,1,14,David Schlemko,4,3.7,18,D,0,0,1.7,118,San Jose Sharks,1038,16:45
788,24,11,0.8,8,27,8,50.0,8,5,27,0,61,6,0.1,3,1,10,Joonas Donskoi,-5,1.0,17,RW,0,0,6.3,95,San Jose Sharks,842,13:49
789,29,9,3.9,7,161,0,,0,4,136,0,81,4,-0.2,0,0,28,Justin Braun,1,3.7,13,D,2,0,4.2,95,San Jose Sharks,1626,20:05
790,30,10,0.9,10,23,83,44.3,66,2,129,1,58,2,0.0,0,0,128,Micheal Haley,6,1.0,12,C,0,0,5.4,37,San Jose Sharks,532,9:11
791,26,8,3.0,8,81,0,,0,2,173,0,81,2,-0.4,0,0,60,Brenden Dillon,-2,2.6,10,D,0,0,2.3,86,San Jose Sharks,1334,16:28
792,28,3,0.4,3,22,88,40.1,59,5,61,2,37,5,0.4,0,0,15,Tommy Wingels,-2,0.8,8,C,0,0,11.9,42,San Jose Sharks,372,10:03
793,23,7,1.1,7,32,0,,0,1,36,0,25,1,0.5,0,0,14,Dylan DeMelo,2,1.6,8,D,0,0,3.1,32,San Jose Sharks,397,15:54
794,30,5,0.3,5,7,1,0.0,0,2,23,0,15,2,0.3,0,0,7,Jannik Hansen,0,0.6,7,RW,0,0,11.8,17,San Jose Sharks,233,15:30
795,20,3,0.6,3,5,4,20.0,1,3,64,1,34,3,-0.2,0,0,10,Timo Meier,1,0.4,6,RW,0,0,3.5,85,San Jose Sharks,424,12:28
